is_positive,text
0,"A desperate attempt to make a ""film-noir"" sci-fi thriller, but the movie falls short. It has no believable plot, some of the key actors were a joke (NOT Lars Bom, he is cool!). I did like the ""access restriction by bandwith maximizing"" though. I finished it on principle, but went home with the feeling of having lost two hours of my life..."
0,"This is quite possible the worst movie ever made. I know people talk about how horrible Ed Wood movies were (Plan 9) but this movie makes Plan 9 look amazing.<br /><br />Chuck Norris makes a cameo, for what reason I have no idea. Perhaps to ruin his movie career. Aside from Chuck Norris, the movie's cast consists of extras in daytime soaps and Mike Norris... that's right, Chuck's son.<br /><br />This director doesn't even have a resume and I have no idea where the plot or screenplay originated. This must've been green lit by a horrible Southern Baptist minister that somehow had a 3rd cousin that owned a studio (which I'm sure has since been shut down).<br /><br />I don't really know what else to say about this movie. I would like to give you a plot summary but I'm lost. There is something about Jesus and Satan... some eternal battle. Other than that there are Indians. And a bunch of freaky kids that don't know how to act... they're just awkward and should not be on camera. I don't know what was going on most of the time but I know the movie was a great laugh. Mike Norris pushes his daughter (on her bike) into the street somehow... but in the shot he's in the middle of the park. So somehow she learns to ride her bike with speed equivalent to that of The Flash and gets hit by a car or bus... I don't know. But she's dead. This is actually the funniest scene in the movie. I know that sounds sick but once you see Mike raise his hands in victory and then hold his head and scream in terror... you'll understand. It doesn't show the daughter getting hit or anything... you just have to assume she got hit by some vehicle. But, the movie's not clear. So maybe it was completely unrelated and she died from cancer. Anyway... after that the movie gets really confusing and I have no idea what really happens. I am a Christian and I have no idea why this movie was made. I don't see any value for this movie in a religious or non-religious sector. This is probably the first thing they show students in Film-making 101... this is what you DON'T want to do.<br /><br />Just see it... you'll hate it and me for suggesting that you see it."
0,"Set in 1945, Skenbart follows a failed Swedish book editor who decides to take a non-stop train to Berlin. Unfortunately for everyone around him, he's a walking disaster, causing mayhem everywhere he goes. The train also holds a man and his mistress scheming to murder the man's wife (who's also on the train), a soldier on his way home, two gay elderly gentlemen, an angry train conductor, two nuns, a bunch of refugees, and even more people.<br /><br />Meant as a mix of noir-ish thriller (which it does quite well - at least to begin with), and comedy, the film fails with both. It doesn't sit right as the film changes tone with every new scene. And as the train races towards its final destination, the film turns more and more bizarre, ending on a truly surreal note.<br /><br />The good bits are wasted in a myriad of pointless plots and characters. Skenbart is packed with famous Swedish actors, no matter how small the part is. It feels like the filmmakers rang everyone they've ever worked with and offered them a part in the film. Too bad that the performances are just as bad as the script (act your lines - don't read them!).<br /><br />The comedy is more or less slapstick, with the same jokes repeated over and over. The pace is incredibly slow at times (quite often, actually) with on scene in particular dragging on for about ten minutes for no good reason. The screenwriter also seems to think that swearing is a good way to replace decent dialogue. The film looks great though, in moody B&W, but it's wasted on such inept film-making in every other department. [1/10]"
0,"technically, this movie would have had it all: decent actors, a nice landscape, no obvious sights of a lack of budget, a celebrity like richard attenborough. the plot summary also sounded promising, suggesting a satire on silly bureaucracy and common people outwitting it.<br /><br />however, it never delivers. the plot is simply too illogical. throughout the whole movie, not one person does a single sensible thing. mad politicians, ridiculous soldiers, brain-dead villagers - all just hustle from one incredible situation to the next. what they all do never makes sense in a context beyond the current scene.<br /><br />of course, this kind of movie has to be absurd and exaggerated. however, it's also supposed to have at least one instance to point out the madness behind splitting a city in the middle. actually, there are (at least) two attempts, which unfortunately fail: the main character, who doesn't seem to have a clue about what's happening to him, and the ""writer"", who occasionally cracks jokes from the off that might be considered funny by an audience consisting solely of 12 year olds.<br /><br />what i found most impressing is that the movie tries to be funny all the time, but didn't made me laugh once. i've seen several bad ""funny"" movies, but until yet every single one of them featured at least 2 or 3 good laughs. so in this sense, ""puckoon"" is really remarkable.<br /><br />if you want to see a great movie with a comparable plot, check out ""brazil"". don't waste your time on ""puckoon""."
0,"Looking for something shocking? Okay fine... the imagery is that. That's about it. This film attempts to make deep connections with the audience through various symbolism and just ends up being annoying. I am not quite sure if the director's purpose was to truly portray some sort of deep message to his audience, or if he just sought to shock the hell out of them with gore, sex and violence. I am thinking that it was probably the first...but in the failed attempt..it simply ended up to be a piece of artsy garbage with lots of blood, some obnoxious characters, and an over reliance on religious symbolism. If you're looking for some independent film to critique for its attempted use of metaphor...have at it. If you are looking for a gore flick that will make you queasy and uncomfortable... here you go... If you are looking for a film that will irritate you to no end because you realize that in the end, the message was stupid...the movie was stupid... and you will never get those minutes of your life back..this is surely the film for you!"
0,"First: I like S Segal! But in this movie, he has hit rock bottom and started to dig!<br /><br />THE PLOT What plot? Very strange and unbeliveable plot.<br /><br />THE ACTIONS WAY below Segals standards!<br /><br />THE GOOD PARTS Mr Segal is a pro. And shows it. That's it.<br /><br />SUMMARY I could write (and have done so) a better script for Mr Segal. In case you read this Stephen, mail me, I'll give you a better script to do a better movie! The only realistic part is the one where... (see spoiler part).<br /><br />SPOILER PART (stop reading here if you plan to see the movie!) - - - Gas leak? Wow. Disecting a 'Black-box'-recorder in a hotel room? I work in the industry, laughable! The bad guy 'get's away', that much is true in life!"
0,"For me, it just didn't seem like GI Joe at all. When I watched it as a kid, I just didn't care for it. In fact the part I liked best about this one was the opening credits. They change so many facts around and turn the story around as well. Cobra Commander is supposedly part of this stupid race of reptile people in Antarctica or somewhere that is frozen. Though I always thought he was a normal guy considering every time you saw his eyes in the series they were surrounded by normal colored flesh and not the blue his face was here. There is just too much crap in this one to try and make this a spectacular movie, but for me it just ruins what I watched the series for in the first place."
0,"A woman who deals in art starts to have a passionate love affair with a man named John. They make love everywhere they go and they play sexual games. The problem I had was that was all they did. There was no plot at all to this movie or I just didn't see it. The hot erotic passion was the best thing about this movie but I wanted something else to happen. Perhaps he could have been a serial killer or she could have had a secret. I just needed something and all that there was was a bunch of love making scenes. Not that's it was bad or anything, I just wanted more things to happen in the movie. Perhaps a coworker was sleeping with him too. Anything! I was greatly upset that this was all that there was. Mickey Rourke was so hot back then. I wonder what happened."
0,"The premise of this movie is ugghhhh. The guy is married and yet everyone on this site seems to think, ""Yeah, this is funny, cute, and a good movie."" What the Hell?!?! What is funny about immature girls fornicating with a married man with a new baby? What is cute about the fact that he is cheating on his wife? What have been wrong with them finding some teenage boys to have sex with before starting college? Noooo, that is not good enough, the guy has to be married, off-limits, off-the-market, that's the one we gotta have. Dumb-ass GIRLS! Then one of the girls decides that she ""loves"" the guy. No, she just ""loves"" the way he makes her feel. Two of the girls are having fun with it, they think it is funny and no one seems to have any moral problems with what they are doing. It just shameless, but yeah this is all good with everyone one this website. The dark-haired girl even has the audacity to have her dad pick her up from the guys house, under the ruse of baby sitting. This is a morally disgusting movie and where is the wife? Poor woman working and paying the bills while he screws the baby sitter."
0,"I did a review for this director's fictional recreation about BTK. I had also seen this movie and it was terrible. Please save your money and time. This movie was terrible and this director is untalented. I do not understand how he is funding these movies. They are horrible. I have decided to make sure that I check who the writer, director, and producer are, and if this director's name pops up I will not waste my money. There is nothing worse than renting a movie on a Friday night, making the popcorn, and then realizing you have been duped by creative art on the front of the movie box. Stay away. So I guess I should make up some stuff to fill in the lines? I have always checked IMDb for reviews before, but I think I will not anymore. This is ridiculous. I have been corrected in my reviews far too many times. Not enough lines? You may cancel my account. Your site is a pain."
0,"This was a strange film. A bit horror and certainly film noir. Some fifth columnists meet and mysteriously start dying off with a Japanese dagger in their hands after Monsieur Colomb (Bela Lugosi) shows up.<br /><br />Soon the Lone Ranger arrives in the person of FBI Agent Richard 'Dick' Martin (Clayton Moore). Martin is ineffective in finding the killer as he is more interested in the niece (Joan Barclay) of a missing doctor, who is part of the gang.<br /><br />After the last man dies, and the doctor is horribly disfigured by some strange serum, the true story of the group comes out and that is where it gets interesting and weird. I won't spill it.<br /><br />Lugosi was marvelous as the skulking killer."
0,"A family (A teenage boy, his mother and a stepdad), sick of city life, decides to move to the mountains to get away from it all and have a fresh start. However, their idyll is shattered by three brothers and their domineering father, who don't take kindly to newcomers on their patch. While having objects thrown through their window and being threatened in the street is just the start, the youth decides to make things even worse by having a relationship with the terrible trio's sister. With the law unwilling to do anything about it and the violence escalating rapidly, the lad decides to take matters into his own hands..<br /><br />Veering wildly between hilarity and nastiness, this is one of the oddest exploitation movies ever made. At first, you can have a chuckle at some of the hammy acting and ludicrous dialogue given to the characters, especially the overwrought bad guys. But then, you get completely unnecessary scenes like a mother being raped while her son is forced to watch, or the thug's sister getting herself beaten up by her siblings for daring to sleep with our young hero. In fact, the whole view of women in the movie, which seems to be that they're pathetic creatures who scream a lot and can't defend themselves, is pretty despicable. But of course, there's the obligatory nude scene, which this time involves a young lady diving into a pool bra-less under a very thin T-shirt. Who cares about plot consistency when you have some willing young starlets ready to shed her togs. Right?!<br /><br />The climax centres on the teenager, who up until now hasn't been able to sneeze without jumping, suddenly morphing into a Rambo clone and blowing off his assailants left, right and centre to save his stepfather who is being held hostage by the gang. It's completely implausible but hey, so is everything else in this film.. so at least you can't accuse it of not being consistent. So, rather than attempting to find logic in a place where the word doesn't exist, check out the IMDb pages for Janet Laine Green, Dehl Berti, Stephen Hunter, Jonathan Crombie.. etc. Notice a pattern emerging here? Their careers all hit dead ends. Why? Sit through this, and all will become clear. Remember kids, if you want to get ahead in this business, hire a decent agent and ALWAYS read the scripts they offer you. Please.. 3/10"
0,"I have to admit, that out of the many many thriller movies i have seen, this has to be one of the worst. I was shocked to discover that this piece of work had a 1.5 mil budget. When it started, i thought that the opening sequence was pretty good, fairly standard for this kind of film, but pretty good anyway. But as the film progressed i began to feel distinctly uncomfortable with the lack of pace that i was seeing, each sequence seemed to take hours. The reason for this could have been that by now the film had already bored me to tears, nothing was happening other than endless accusations peppered with confusing flashbacks and the occasional fit of bad temper. Well ... after wading through what felt like a lifetime of these scenes we finally reached the big finale...an all singing, all dancing demonstration of how lack of imagination can completely ruin what could have been a good film.<br /><br />Overall i found this movie predictable and tedious and I would not recommend this film to anyone other than those people i personally dislike, but if you have a couple of hours to waste and you want to watch a thriller that is not even remotely scary, this is the movie for you."
0,"Man, are you serious? Did you read the book or watch this movie? Well, if you did, let me warn you, it is bogus. Mark Furhman has been seeking a job since losing his job with the LAPD. You remember him, don't you? He was the guy that lied on the stand and gave the OJ Simpson defense a foothold they were looking for. Well, he has written three books since then. I have read all three of them. No, I am not a fan, they were given to me. HOWEVER, I will tell you one similarity in all three, they grossly distort the importance of Mark Furhman. He shamelessly exaggerates his stature in all three. In ""Murder in Spokane"", he pretends that he had something to do with catching the killer, when he had nothing to do with it. In all books he takes great delight in running down local law enforcement efforts. Kind of like his efforts were run down in the OJ trial. In this movie, there are plenty of slow motion shots of ladies looking at Furhman and lusting after him. Many other shots have him at the center of attention, when in reality, I am sure the only thing people were thinking at the time was ""hey, isn't that the racist that caused OJ to get off?"" This was an interesting real life story, but not a good movie over it."
0,"Perhaps the weakest film in the ""Kharis"" series, despite the presence of John Carradine (miscast as an Egyptian high priest) and George Zucco (as his predecessor, hilariously afflicted by a bad case of Parkinson's Disease) supporting Lon Chaney Jr. as the titular creature - if indeed it was him under the bandages, as his contribution is negligible at best! It's a watchable 60 minutes in itself, I guess, but the standards have considerably lowered when compared even to the two previous entries, and the end result is strictly routine and not at all memorable. Just about the only interesting feature here is the fact that the female lead happens to be the reincarnation of Princess Ananka, mentioned a great deal in earlier films but never actually seen."
0,"I'm normally a fan of Mel Gibson, but in this case he did a movie with a poor script. The acting for the most part really wasn't that bad, but the story was just pointless with flaws and boring. I thought I would like the movie a little but I didn't like it at all actually. I give it a 1 1/2 out of 5!"
0,"Take a few dark and stormy nights, fog coming in from the coast, obsession and doubt, two brothers who have a mysterious connection based on hatred, a suspicious disappearance, a shoe in the night silently grinding out a glowing cigarette butt, and, finally, a tremulous heroine who finds herself threatened as much by her own doubts as by one -- but which one? -- of the men around her. Sounds like we might have a good 80 minute noir. Instead, under the direction of Vincente Minnelli and with two A-list leads, Katharine Hepburn and Robert Taylor, Undercurrent becomes a nearly two-hour matinée melodrama, a long slog of threatening angst amidst the perfectly groomed, coifed and dressed cast. When you glance at your watch half-way through a movie and with a sinking heart see that you have another hour to go, both you and the movie probably have problems. <br /><br />Minnelli, in one of his earliest non-musical movies, doesn't lay on the rococo hothouse approach as heavily as he later was known to do. Still, what is basically a simple story of greed, murder and obsession is turned into an endless Katharine Hepburn vehicle. Hepburn shows us in carefully lit close-ups how to demonstrate fear, love, anxiety, giddiness, happiness, doubt, suspicion and terror. Robert Taylor is more or less along for the ride. <br /><br />Hepburn starts the movie as the tomboyish Ann Hamilton, an energetic young woman in slacks who helps her father with his inventions. Their housekeeper is determined to get her married. When Dr. Hamilton decides to sell an important formula to Alan Garroway (Robert Taylor), it's love at first sight. Garroway is the smooth, handsome, dynamic inventor of the Garroway Distance Controller, which was vital in the war, and which has turned him into a hard-charging millionaire manufacturer. He's a captain of industry, as one of his many Washington friends says. Ann Hamilton, now Ann Garroway, may still be a bit of the tomboy, but her husband shows her how to dress and how to be a successful social hostess for all those Congressmen and judges her husband knows. She learns fast and eagerly. They both are obviously and blissfully in love. <br /><br />But wait. The canker is about to gnaw. Ann realizes she knows nothing about her husband's family. None of his employees or friends seem inclined to talk about them to her. When she learns bit by bit that Alan's mother died in the old family home in Middleburg while seated at the piano, or that he has a brother, Michael, who has disappeared, Alan becomes very quiet...and sometimes goes into a rage. He always apologizes. But wait once more. Did his mother really play the piano? Didn't she really die in bed? Wasn't Michael caught taking money from the family firm and Alan sent him away? All this plays out against the exquisite hotel suites, the manicured country home in Middleburg with the horse stable and the tasteful ranch house by the sea. Everyone in the movie except employees are dressed to the nines. There are exclusive cocktail parties and intimate dinners for twenty. Even in a black- and-white movie, Minnelli can't help but give us dining tables filled with crystal and china, tasteful and elegant furniture and lots of gowns. <br /><br />By the end of the movie, when all is finally known, when Ann on horseback is chased along a high, extremely well-designed mountain trail by the bad guy on another horse, when she is threatened with death by boulder and her pursuer finally meets death by horse, it's a relief. Even Robert Mitchum, who plays Michael, is unable to bring much tension to the movie. What might have been in lesser hands a taut little B-movie, instead with the A list is just an overwrought melodrama, too big for its bones."
0,"This movie is absolutely horrible! I thought because it had good actors in it like Gabrielle Union, Hill Harper, and of course the infamous Billy D. Williams. The movie is long, and drags on with a documentary style of showing Gabrielle Union, who has died in the movie, talking about her family; which by the way is a confusing family because you never know who's who, and who's related to who. I would not recommend this movie to anyone, and I wish I could take it back where I got it from. I fell asleep from time to time because of the boredom. Do not waste your time or money on this movie. It could had been more true to life with more drama, and less boredom."
0,"Oh God, Why? I am aghast at the sheer ineptitude of this delicious blathering nonsense..as if all that makes sense. Well, like this film from bottom rung poverty row of 1940s Hollywood, nothing in this door slamming horror - made on three sets - makes much sense...except the horniness of Dr Markoff (jerkoff?) who lusts uncontrollably after some plonky piano-player's daughter who has big melons and a flouncy hairdoo. It is just terrible ...and even has a gorilla and a big dog for pointless added distractions. More Elephantine than Elephant man and that is just at 62 minutes!. ....THE MONSTER MAKER is the sort of film kids in 2005 just howl at with disbelief and wonder what the hell their grandparents saw in their youth that made them the lovable movie kooks they are today. I guess you just had to be there. In 1944 or whenever the hell this mad drivel was shown to impressionable 13 year olds in glorious 3000 seat velvet movie palaces on a wet day. Somehow. It was made for no reason, by botchville crapshooter movie scammers PRC Pictures in the war years by escaped German refugees who knew who to make a film since they got out of Europe as the Nazis advanced on UFA studios...the monster in this film, like the mad scientist is actually a Nazi nightmare."
0,"God, did I hate this movie! I saw it at a sneak preview 13 years ago, and I STILL have bad flashbacks. It was, without a doubt, the WORST movie I ever paid to see. It was badly written, badly directed, and (surprisingly considering the cast) badly acted. I would rather be thrown off a rooftop onto razor sharp spikes, and then have my skin peeled off, than to sit through it again. Can you guess I didn't enjoy it?"
0,"This movie was so awful i don't even know where to begin...The only positive thing i can say about it is that Luke Perry gave a good performance. The entire movie was all over the place, there was no explanation as to the cause(only theories)of the eruptions, or rationals for their solutions or why it would work. It was ridiculous! All the characters and relationship between them was so cheesy, you just wanna laugh!! There was just no background to any of them. The ""love"" relationship seemed to have been added on to the script, it was so awkward. There's an army man; big black general with a permanent cigar in his mouth, with the ""AaarrrGH!i'm the Man!"" attitude, such a pathetic bad guy. The two sidekicks, who are supposed to be geniuses are acting like two 16 year old frat boys. And then to create some action they decide to drop a rock on somebody's shoulder and for the rest of the movie he's coughing as if he was dying of a pneumonia or something...and then plays hero (cheesiest scene of all!!) to help the plan which is to do who knows what... its never a good sign when you find yourself laughing out loud in the middle of THE dramatic scene...in a nutshell; don't waste your time!"
0,"Deformed, aged female scientist kills fellow scientist in order to steal formulae for rejuvenating cells and reversing the aging process. She takes it and turns into the beautiful, evil Satanik (Magda Konopka) who goes around, seducing and murdering wealthy businessmen.<br /><br />She dresses very stylishly in late-60s mod clothes and manipulates those around her, looking a lot like the late Marisa Mell from the DIABOLIK film. Coincidence??<br /><br />However, in spite of all this, it's amateurish and sloppy without the James Bond pop-art gadgetry that DIABOLIK had had. Even the Madrid and Lake Geneva filming locations don't make up for this.<br /><br />The soundtrack is by Manuel Parada & Roberto Pregadio and it isn't bad at all, consisting of lush orchestration with a little fuzz guitar used as an embellishment. Perfect for one of those European Loungecore CDs that came out in the 90s.<br /><br />The Retromedia DVD also uses a substandard grainy color print that's in poor shape, with an explanation at the beginning saying that this was due to the age of the film. Bull ! They either didn't bother looking for a better source or they couldn't find one at all. There are only a few stills of Magda and that's it.<br /><br />Sloppy & poor all around, this one gets a 3 out of 10."
0,"My first post at the IMDb has to (unfortunately) be to warn others not to waste their time with The Cavern! There is no story, no character development, no scares, and no good lighting. It doesn't make any sense. If you enjoy bad acting, people running through small portions of caves, bouncing cameras posed at bad angles, and people screaming while the screen is in complete darkness, you'll love this movie. I could shut the lights off in my house and scream too, and I wouldn't have to pay for the rental. The only thing that scared me was that someone actually made a movie this awful.<br /><br />... one of the worst movies I've ever rented."
0,"I am assuming that the rave reviews on this page were from people who have never read the book - Unfortunately for those of us who love the text, Hollywood outdid itself on destroying this one.<br /><br />I am not sure where on earth the woman love-interest came from, except that she replaced the cat, nor why our Rogue Male acquired a helpful family back in Blighty - In fact the vast majority of the book has been cut out and replaced with your standard cruddy love story. The ambiguity about which world leader was in his sights was removed completely and our Rogue was given a name (neither of these appeared until the second book).<br /><br />I gave it a 2 rather than a 1 simply because of the wonderfully bad cockney accents. Joan Bennett outdoes Dick Van Dyke in Mary Poppins by miles and this goes a tiny way towards saving it.<br /><br />Ah well - Brits should probably avoid this. Trust me :)"
0,"I knew five minutes after the monster made his appearance where his was going. But when I saw the beginning credits, I said ""oh my god, Bruce Boxlightner, Walter Koenig (from Star Trek). Gil Gerard (from Buck Rogers, and he's almost unrecognizable), then I saw John Callahan who used to star on my favorite Soap, All My Childen. Put on a few pounds but he can still act. Then there was Veronica Hamill. too bad I didn't sick around to see her in the film. I bailed out 20 minutes into he film. It was THAT bad. Never did see William Katt (from Perry Mason, and The Greates American Hero).<br /><br />All these stars and one lousy film. I hope hey got their paycheck.<br /><br />Bad Bad Bad"
0,"Looking at these reviews and seeing all these high ratings leave me to believe that large amounts of red corn syrup will please just about any brain dead idiot. This movie is beyond useless. All the cliché's of a slasher film without any substance. I am sure I could go in to details about the movie but why bother when you can sum it up? Obviously everyone wants Mandy Lane and she apparently wants none of the guys. Throughout the movie you will see this.<br /><br />When she stops being friends to the typical boy trapped in friend-zone loser, he goes ballistic and when she goes on a road trip to the middle of no where (of course) he begins to hunt them one by one. Sounds decent so far right? But what made this movie suck beyond belief is when you find out that not only is her loser friend the killer but she is as well.. The plan was beyond ridiculous. Lets together kill all our friends and then kill each other. They give no reason why they wanted to do this and given Mandy Lane's ""Goody Too Shoes"" demeanor it makes you scratch your head even more as to what is actually motivating these characters to do anything they are doing. It's sad.. this movie had lots of potential but the director or writer apparently can't relate to the audience in anyway."
0,"Although my exposure to world cultures is limited, I do try. This was a film that I tried and hated. Worst of all, after hearing so many people decry the shallowness of typical Hollywood fare and its stereotypical caricatures, I saw characters too outrageous for ""Eastenders"" being paraded as realistic.<br /><br />Clint wants out of the drug life and to do this he aspires to be a waiter. Aim high, I always say. Brad Dorif, or a faxed photo of him, or quite possibly a curly wig on a stick, it was hard to tell, offers to hire Clint if he gets a pair of shoes.<br /><br />Clint, and a huge entourage, apparently wander the whole of England trying to get him some shoes. Eventually, they end up at a suburban home. Whose isn't clear. Mum helps a girl shoot up. Oh, now THERE'S some realism for you! Mrs. Brady may have been a ridiculous stereotype of American housewives, but she never helped Marsha tie off and find a vein. Good God! Dad comes home and sings some Elvis tunes and then chases the kids away.<br /><br />Why didn't Clint borrow some money and buy shoes at a second hand store? Why didn't he go to a church and ask a kindly nun for some help? Why didn't he hang out in front of a shoe store and panhandle? I just don't know! None of these things seemed to be beneath him. Benevolent groups, like Goodwill and the Salvation Army have stores to help people. I know people who work there! If someone with no money showed up and needed shoes, the staff would give the person some shoes. Maybe not Prada or Gucci, but some form of foot covering. Not many of these groups hand out cell phones to the underprivileged, but shoes are usually no problem. What a dumb concept. The world, or at least the western part of it, simply isn't that cruel. In England, maybe it's from ""The Queen's Royal Charity"" rather than Goodwill, but people who need shoes do get them.<br /><br />Aside from the quest for shoes, there was no discernable plot to get in the way of the action. Not that it made the movie any quicker or more bearable, mind you. Despite checking the tape jacket several times, I was not watching the 20-hour extended version, it only seemed that way.<br /><br />Did Clint get his shoes? Did the cardboard cutout of Brad Dourif hire him at the restaurant? Did I ever watch anything else foreign ever again?<br /><br />[spoiler] Yes, yes, and yes.<br /><br />As for the fate of this particular film, I decided to end it all. I took out my S&W .45 and shot a half-inch hole through the cassette. Blammo! (I made sure to rewind it first.) I put it back in the tape sleeve, returned it to the rental store, and amazingly NO ONE EVER CALLED TO ASK ABOUT IT!!! Meaning, of course, that no one else rented it for at least the remaining three years I lived in that city. Others knew something that I didn't. Live and learn.<br /><br />BTW, if you rent something you've never seen before and someone has actually put a bullet through it, take it as a sign. And if you work at the Kroger video department, I'm just kidding.<br /><br />Footnote: this classic has yet to see the light of day on DVD, for which we should be eternally thankful to the digital gods."
0,"I saw this movie and I thought this is a stupid movie. What is even more stupid is that who had thought an idea that there should be a volcano in Los Angeles? The fact is that there are no volcanoes in Los Angeles. This movie should not be filmed in Los Angeles, it should be filmed in Honolulu Hawaii. Hawaii has volcanoes which is a real fact that this movie should be made in Hawaii's state capital. This movie should be filmed in Hawaii because this is the real idea and not in Los Angeles. There are earthquakes in Los Angeles, but there are no volcanoes. To be honest with you, this is unbelievable nonsense and very foolish. In conclusion, I will not bother with this movie because a volcano in Los Angeles is nothing but nonsense."
0,"While watching BLACKWATER VALLEY EXORCISM, I encountered scenarios and dialog so incredibly bad that I was convinced that this was supposed to be a comedy. A few choice bits of dialog worthy of a belly laugh: ""I ate a rabbit."" ""I TOLD you she was possessed!"" ""Are you telling me the Devil is in my daughter?!""<br /><br />There are many, many more, but you must discover these for yourself - if you dare.<br /><br />The story goes off into all sorts of directions and things happen that probably shouldn't and everyone seems to be a perv or psycho of some sort (even the Priest). And I haven't even gotten to the bad acting. Most notable in this area is the fellow playing Isabelle's father. The director must have just told him to act like he's got a stick up his @$$ because that's the general impression one gets.<br /><br />I don't really want to steer anyone away from BLACKWATER VALLEY EXORCISM because there is entertainment value to be had...for all the wrong reasons, but if you're looking for a decent horror movie that makes sense and is actually scary...well, run don't walk."
0,"That snarl...<br /><br />That scowl...<br /><br />The acts of random violence...<br /><br />The gutteral voice...<br /><br />The fetish wear...<br /><br />That shaven head...<br /><br />It can mean only one thing...<br /><br />GRACE JONES IS BACK!<br /><br />Actually my sources tell me that the title role in Blade wasn't played by the 1980s diva, but by Wesley Snipes.<br /><br />All in all this is not an improvement.<br /><br />Blade is an adaptation of a comic character; somehow in the transfer from the simplistic, two-dimensional world of the printed page it has become even more simplistic and lost a couple of dimensions.<br /><br />The plot is hackneyed almost beyond belief and adds nothing to the vampire genre, in fact, much like Nosferatu, it seems to suck the life out of the audience. In brief, upwardly mobile vampire wants to become more powerful but is opposed by Blade, half-human, half-vampire, all annoying. It all climaxes with Blade being put in a vampire juice press, some bad martial arts and the most pitiful CGI since 1968.<br /><br />Blade has to be the least empathic character since Dolph Lundgren's Punisher (also a comic adaptation, perhaps there is a trend here?). Surely the audience is meant to be on the same side as the 'hero'? And whilst a vampire can be a tragic character, this is not true of Blade, he is relentlessly cruel, scornful and not a whole lot better than the bad guys.<br /><br />I assume that Wesley Snipes has an 'acting' career purely so that everyone else can be compared favourably. As he snarls his way through his movie you find yourself looking for a stake - even a ballpoint pen - anything to put Blade in the grave. <br /><br />As a piece of narcissism, Blade is pretty much unbeatable - we are treated to endless lingering shots of a gym-fresh Snipes for no reason whatsoever. Likewise no other actor is allowed any chance to give a reasonable performance; the likes of Steven Dorff *CAN* act, but they have to play second fiddle to Snipes' tedious performance.<br /><br />Kris Kristofferson used to appear in good movies, here he is reduced to a sidekick that you just know isn't going to make it through to the final reel. And what happens when Blade finds out? Yes, you guessed it, he rushes to the scene to wreak his revenge in the villain's giant underground lair.<br /><br />Why can't world-domination take place in a quiet country house? They always go ahead in underground cathedrals that would have had Albert Speer wondering if they were a little grandiose. A lot of these plans could be stopped right now if local councils paid more attention to plans for extending sub-basements. <br /><br />The rest of the movie is just as dull and unimaginative with nothing new to add to the genre. Vampires have been done to undeath and perhaps they should be laid to rest for a while - at least until someone can think of some way to make them interesting again.<br /><br />To finish, there *IS* a Grace Jones vampire movie, it's called Vamp and it's about ten times better than this."
0,"This film is worth seeing since it is a classic in the sense of being the very first full length film released in the process of three demention. It was not very good in its acting or story plot, but can be a great movie quiz question from an historical standpoint. It should be seen in the 3 D process with polarized lenses."
0,"Dreadful! A friend of mine (who obviously thought I had an abysmal sense of humour) recommended this.<br /><br />It's bobbins. I almost switched it off. It is only my anal desire to not leave things unfinished that prevented me doing so.<br /><br />This was evidently a British attempt to make a movie with a bunch of also ran TV actors using some lame script from their mate in the business. I struggle to think of anything even approaching the paucity of this movie. Less funny than global warming.<br /><br />I'm not normally so vehement, but I watched this well over ten years ago and thought that I wasted an hour or so of my life on it is destructive.<br /><br />Puerile, plot less, useless tosh.<br /><br />I'd rather eat my feet than watch it again."
0,"I saw this film without knowing much about it at all. The split screen device was immediately irritating, and things didn't improve for me after the title sequence had finished. The plot, characters and dialogue were all extremely cliched - poor guy from abusive family gets thrown out of home, wants to get out of his 'lot', reinvents himself, changes his voice, dresses in others' clothes, is adopted by a gay man who he proceeds to disgard on his way up to becoming part of an international set of drug taking British aristocrats.<br /><br />The estate of Patricia Highsmith (talented mr ripley) should be suing the makers of this film. The triple screen to me, together with the over 120 min duration, emphasises the almost non existent editing. Can't decide which image works and is the most powerful, why not show three and hope you get it right with one of them. This gimmick removed any connection or interest I had with any of the characters. Important dialogue was repeated 3 times across each screen, as if to say 'this is an important / moving / deep moment, ok!'.<br /><br />Don't waste your time.<br /><br />"
0,In 1967 I saw an outstanding Musical at the Wintergarden in New York City where Angela Lansbury lite the stage as Mame. But did Hollywood give her the lead ???? No Lucille Ball great as Lucy was given the role. She killed the film. What a mistake There was no chemistry as there was on the stage Bea Arthur and Angela what a twosome when they sang.. It is too bad a producer does not put these two together even today
